run_id,file_name,family,model,prompt,is_partial,n_news,n_rows,complete_36x_rows,json_errors,threshold,threshold_value,scope,gold_pairs,pred_pairs,tp_pairs,fp_pairs_vs_scope,fn_pairs,mean_pred_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_precision,any_recall,any_f1,gold_news,pred_any_news,news_with_true_hit,true_hit_news_coverage,false_relevant_news,missed_all_scope_news
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237.csv,v4_social_signal,gemma4:e4b,v4_prompt,False,237,8532,True,1.0,0.50,0.5,all,681,467,339,128,342,1.970464135021097,0.7259100642398287,0.4977973568281938,0.5905923344947736,0.3651404277581621,0.5697910387783804,1.0,0.9620253164556962,0.9806451612903225,237,228,200,0.8438818565400844,0,9
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237.csv,v4_social_signal,gemma4:e4b,v4_prompt,False,237,8532,True,1.0,0.55,0.55,all,681,467,339,128,342,1.970464135021097,0.7259100642398287,0.4977973568281938,0.5905923344947736,0.3651404277581621,0.5697910387783804,1.0,0.9620253164556962,0.9806451612903225,237,228,200,0.8438818565400844,0,9
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237.csv,v4_social_signal,gemma4:e4b,v4_prompt,False,237,8532,True,1.0,0.60,0.6,all,681,467,339,128,342,1.970464135021097,0.7259100642398287,0.4977973568281938,0.5905923344947736,0.3651404277581621,0.5697910387783804,1.0,0.9620253164556962,0.9806451612903225,237,228,200,0.8438818565400844,0,9
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237.csv,v4_social_signal,gemma4:e4b,v4_prompt,False,237,8532,True,1.0,0.65,0.65,all,681,459,336,123,345,1.9367088607594938,0.7320261437908496,0.4933920704845815,0.5894736842105263,0.32793944865296454,0.5671589310829817,1.0,0.9620253164556962,0.9806451612903225,237,228,200,0.8438818565400844,0,9
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237.csv,v4_social_signal,gemma4:e4b,v4_prompt,False,237,8532,True,1.0,0.70,0.7,all,681,459,336,123,345,1.9367088607594938,0.7320261437908496,0.4933920704845815,0.5894736842105263,0.32793944865296454,0.5671589310829817,1.0,0.9620253164556962,0.9806451612903225,237,228,200,0.8438818565400844,0,9
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,0.65,0.65,all,681,388,315,73,366,1.6371308016877637,0.8118556701030928,0.46255506607929514,0.5893358278765201,0.30508711594862975,0.5760957982476971,1.0,0.9240506329113924,0.9605263157894737,237,219,202,0.8523206751054853,0,18
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237.csv,v3_social_signal,qwen3.5:9b,social_signal_v5,False,237,8532,True,0.0,0.35,0.35,all,656,448,325,123,331,1.890295358649789,0.7254464285714286,0.4954268292682927,0.5887681159420289,0.34953049246849544,0.544333936106088,0.9855769230769231,0.9030837004405287,0.9425287356321839,227,208,181,0.7973568281938326,3,22
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237.csv,v3_social_signal,qwen3.5:9b,social_signal_v5,False,237,8532,True,0.0,0.40,0.4,all,656,448,325,123,331,1.890295358649789,0.7254464285714286,0.4954268292682927,0.5887681159420289,0.34953049246849544,0.544333936106088,0.9855769230769231,0.9030837004405287,0.9425287356321839,227,208,181,0.7973568281938326,3,22
v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237,v4_social_signal_experiment_v4_prompt_think_true_gemma4_e4b_direct_core_gold_fewshot_v5_think_ctx16384_tok16384_n237.csv,v4_social_signal,gemma4:e4b,v4_prompt,False,237,8532,True,1.0,0.75,0.75,all,681,440,330,110,351,1.8565400843881856,0.75,0.4845814977973568,0.5887600356824264,0.33223078809713713,0.5680073793997845,1.0,0.9620253164556962,0.9806451612903225,237,228,199,0.8396624472573839,0,9
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,default,,all,681,390,315,75,366,1.6455696202531647,0.8076923076923077,0.46255506607929514,0.5882352941176471,0.3047254040566731,0.5752720088163127,1.0,0.9240506329113924,0.9605263157894737,237,219,202,0.8523206751054853,0,18
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,0.05,0.05,all,681,390,315,75,366,1.6455696202531647,0.8076923076923077,0.46255506607929514,0.5882352941176471,0.3047254040566731,0.5752720088163127,1.0,0.9240506329113924,0.9605263157894737,237,219,202,0.8523206751054853,0,18
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,0.10,0.1,all,681,390,315,75,366,1.6455696202531647,0.8076923076923077,0.46255506607929514,0.5882352941176471,0.3047254040566731,0.5752720088163127,1.0,0.9240506329113924,0.9605263157894737,237,219,202,0.8523206751054853,0,18
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,0.15,0.15,all,681,390,315,75,366,1.6455696202531647,0.8076923076923077,0.46255506607929514,0.5882352941176471,0.3047254040566731,0.5752720088163127,1.0,0.9240506329113924,0.9605263157894737,237,219,202,0.8523206751054853,0,18
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,0.20,0.2,all,681,390,315,75,366,1.6455696202531647,0.8076923076923077,0.46255506607929514,0.5882352941176471,0.3047254040566731,0.5752720088163127,1.0,0.9240506329113924,0.9605263157894737,237,219,202,0.8523206751054853,0,18
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,0.25,0.25,all,681,390,315,75,366,1.6455696202531647,0.8076923076923077,0.46255506607929514,0.5882352941176471,0.3047254040566731,0.5752720088163127,1.0,0.9240506329113924,0.9605263157894737,237,219,202,0.8523206751054853,0,18
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,0.30,0.3,all,681,390,315,75,366,1.6455696202531647,0.8076923076923077,0.46255506607929514,0.5882352941176471,0.3047254040566731,0.5752720088163127,1.0,0.9240506329113924,0.9605263157894737,237,219,202,0.8523206751054853,0,18
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,0.35,0.35,all,681,390,315,75,366,1.6455696202531647,0.8076923076923077,0.46255506607929514,0.5882352941176471,0.3047254040566731,0.5752720088163127,1.0,0.9240506329113924,0.9605263157894737,237,219,202,0.8523206751054853,0,18
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,0.40,0.4,all,681,390,315,75,366,1.6455696202531647,0.8076923076923077,0.46255506607929514,0.5882352941176471,0.3047254040566731,0.5752720088163127,1.0,0.9240506329113924,0.9605263157894737,237,219,202,0.8523206751054853,0,18
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,0.45,0.45,all,681,390,315,75,366,1.6455696202531647,0.8076923076923077,0.46255506607929514,0.5882352941176471,0.3047254040566731,0.5752720088163127,1.0,0.9240506329113924,0.9605263157894737,237,219,202,0.8523206751054853,0,18
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,0.50,0.5,all,681,390,315,75,366,1.6455696202531647,0.8076923076923077,0.46255506607929514,0.5882352941176471,0.3047254040566731,0.5752720088163127,1.0,0.9240506329113924,0.9605263157894737,237,219,202,0.8523206751054853,0,18
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,0.55,0.55,all,681,390,315,75,366,1.6455696202531647,0.8076923076923077,0.46255506607929514,0.5882352941176471,0.3047254040566731,0.5752720088163127,1.0,0.9240506329113924,0.9605263157894737,237,219,202,0.8523206751054853,0,18
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_direct_core_targeted_v7_nothink_ctx32768_tok16384_b2_n237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,0.60,0.6,all,681,390,315,75,366,1.6455696202531647,0.8076923076923077,0.46255506607929514,0.5882352941176471,0.3047254040566731,0.5752720088163127,1.0,0.9240506329113924,0.9605263157894737,237,219,202,0.8523206751054853,0,18
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237.csv,v3_social_signal,qwen3.5:9b,social_signal_v5,False,237,8532,True,0.0,0.45,0.45,all,656,443,322,121,334,1.869198312236287,0.7268623024830699,0.49085365853658536,0.5859872611464968,0.3496565457244751,0.5408679927667269,0.9855769230769231,0.9030837004405287,0.9425287356321839,227,208,180,0.7929515418502202,3,22
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237.csv,v3_social_signal,qwen3.5:9b,social_signal_v5,False,237,8532,True,0.0,0.50,0.5,all,656,443,322,121,334,1.869198312236287,0.7268623024830699,0.49085365853658536,0.5859872611464968,0.3496565457244751,0.5408679927667269,0.9855769230769231,0.9030837004405287,0.9425287356321839,227,208,180,0.7929515418502202,3,22
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237.csv,v3_social_signal,qwen3.5:9b,social_signal_v5,False,237,8532,True,0.0,default,,all,656,799,426,373,230,3.371308016877637,0.5331664580725908,0.649390243902439,0.5855670103092784,0.3934079124007564,0.5449983677831779,0.9578059071729957,1.0,0.978448275862069,227,237,204,0.8986784140969163,10,0
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237.csv,v3_social_signal,qwen3.5:9b,social_signal_v5,False,237,8532,True,0.0,0.05,0.05,all,656,799,426,373,230,3.371308016877637,0.5331664580725908,0.649390243902439,0.5855670103092784,0.3934079124007564,0.5449983677831779,0.9578059071729957,1.0,0.978448275862069,227,237,204,0.8986784140969163,10,0
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237.csv,v3_social_signal,qwen3.5:9b,social_signal_v5,False,237,8532,True,0.0,0.10,0.1,all,656,799,426,373,230,3.371308016877637,0.5331664580725908,0.649390243902439,0.5855670103092784,0.3934079124007564,0.5449983677831779,0.9578059071729957,1.0,0.978448275862069,227,237,204,0.8986784140969163,10,0
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237.csv,v3_social_signal,qwen3.5:9b,social_signal_v5,False,237,8532,True,0.0,0.15,0.15,all,656,799,426,373,230,3.371308016877637,0.5331664580725908,0.649390243902439,0.5855670103092784,0.3934079124007564,0.5449983677831779,0.9578059071729957,1.0,0.978448275862069,227,237,204,0.8986784140969163,10,0
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237.csv,v3_social_signal,qwen3.5:9b,social_signal_v5,False,237,8532,True,0.0,0.20,0.2,all,656,799,426,373,230,3.371308016877637,0.5331664580725908,0.649390243902439,0.5855670103092784,0.3934079124007564,0.5449983677831779,0.9578059071729957,1.0,0.978448275862069,227,237,204,0.8986784140969163,10,0
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237.csv,v3_social_signal,qwen3.5:9b,social_signal_v5,False,237,8532,True,0.0,0.25,0.25,all,656,799,426,373,230,3.371308016877637,0.5331664580725908,0.649390243902439,0.5855670103092784,0.3934079124007564,0.5449983677831779,0.9578059071729957,1.0,0.978448275862069,227,237,204,0.8986784140969163,10,0
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237.csv,v3_social_signal,qwen3.5:9b,social_signal_v5,False,237,8532,True,0.0,0.30,0.3,all,656,799,426,373,230,3.371308016877637,0.5331664580725908,0.649390243902439,0.5855670103092784,0.3934079124007564,0.5449983677831779,0.9578059071729957,1.0,0.978448275862069,227,237,204,0.8986784140969163,10,0
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237.csv,v3_social_signal,qwen3.5:9b,social_signal_v5,False,237,8532,True,0.0,0.55,0.55,all,656,441,321,120,335,1.860759493670886,0.7278911564625851,0.4893292682926829,0.585232452142206,0.34942510460769677,0.5405666063893911,0.9855769230769231,0.9030837004405287,0.9425287356321839,227,208,180,0.7929515418502202,3,22
v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237.csv,v3_social_signal,qwen3.5:9b,social_signal_v5,False,237,8532,True,0.0,0.60,0.6,all,656,441,321,120,335,1.860759493670886,0.7278911564625851,0.4893292682926829,0.585232452142206,0.34942510460769677,0.5405666063893911,0.9855769230769231,0.9030837004405287,0.9425287356321839,227,208,180,0.7929515418502202,3,22
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,default,,all,656,367,299,68,357,1.5485232067510548,0.8147138964577657,0.4557926829268293,0.5845552297165201,0.41271221409810893,0.5338603028476446,0.9897959183673469,0.8546255506607929,0.91725768321513,227,196,174,0.7665198237885462,2,33
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,0.05,0.05,all,656,367,299,68,357,1.5485232067510548,0.8147138964577657,0.4557926829268293,0.5845552297165201,0.41271221409810893,0.5338603028476446,0.9897959183673469,0.8546255506607929,0.91725768321513,227,196,174,0.7665198237885462,2,33
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,0.10,0.1,all,656,367,299,68,357,1.5485232067510548,0.8147138964577657,0.4557926829268293,0.5845552297165201,0.41271221409810893,0.5338603028476446,0.9897959183673469,0.8546255506607929,0.91725768321513,227,196,174,0.7665198237885462,2,33
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,0.15,0.15,all,656,367,299,68,357,1.5485232067510548,0.8147138964577657,0.4557926829268293,0.5845552297165201,0.41271221409810893,0.5338603028476446,0.9897959183673469,0.8546255506607929,0.91725768321513,227,196,174,0.7665198237885462,2,33
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,0.20,0.2,all,656,367,299,68,357,1.5485232067510548,0.8147138964577657,0.4557926829268293,0.5845552297165201,0.41271221409810893,0.5338603028476446,0.9897959183673469,0.8546255506607929,0.91725768321513,227,196,174,0.7665198237885462,2,33
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,0.25,0.25,all,656,367,299,68,357,1.5485232067510548,0.8147138964577657,0.4557926829268293,0.5845552297165201,0.41271221409810893,0.5338603028476446,0.9897959183673469,0.8546255506607929,0.91725768321513,227,196,174,0.7665198237885462,2,33
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,0.30,0.3,all,656,367,299,68,357,1.5485232067510548,0.8147138964577657,0.4557926829268293,0.5845552297165201,0.41271221409810893,0.5338603028476446,0.9897959183673469,0.8546255506607929,0.91725768321513,227,196,174,0.7665198237885462,2,33
v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237.csv,v4_social_signal,gemma4:26b,v4_prompt,False,237,8532,True,0.0,0.35,0.35,all,656,367,299,68,357,1.5485232067510548,0.8147138964577657,0.4557926829268293,0.5845552297165201,0.41271221409810893,0.5338603028476446,0.9897959183673469,0.8546255506607929,0.91725768321513,227,196,174,0.7665198237885462,2,33
